36297,TYPO3.Fluid,Bug,"",Resolved,Must have,ValidationResults ViewHelper must always render childnodes,Bastian Waidelich,Bastian Waidelich,2012-04-18 20:37,ViewHelpers,1.1,2012-04-18,"","",100,2012-04-18 09:13,"","",578600,"",Git master,The adjustments to the new HTTP implementation in FLOW3 introduced a regression that prevents the child nodes of the ValidationResults ViewHelper from being rendered if no validation errors occurred.
36301,TYPO3 Flow Base Distribution,Task,"",Resolved,Should have,Supply PostgreSQL migrations,Karsten Dambekalns,Karsten Dambekalns,2012-04-30 04:42,"",1.1,2012-04-18,"","",100,2012-04-18 12:00,"","",578800,"","","The ""official"" packages should contain DB migrations for PostgreSQL as well."
36310,TYPO3.Flow,Bug,"",Resolved,Should have,ContextTest broken due to missing ActionRequestHandler,Jacob Floyd,Karsten Dambekalns,2012-06-28 04:30,MVC,"",2012-04-19,"","",100,2012-04-18 20:06,"","",579200,"",Git 1.1,"So, I'm running the test suite on a fresh checkout of git master @git clone --recursive git://git.typo3.org/FLOW3/Distributions/Base.git -o typo3@.

To run the tests, I'm doing @phpunit -c Build/Common/PhpUnit/UnitTests.xml@

Part way through, I'm getting:

<pre>
PHP Fatal error:  Class 'TYPO3\FLOW3\Mvc\TYPO3\FLOW3\Mvc\ActionRequestHandler' not found in /usr/share/php/PHPUnit/Framework/MockObject/Generator.php(170) : eval()'d code on line 7

Fatal error: Class 'TYPO3\FLOW3\Mvc\TYPO3\FLOW3\Mvc\ActionRequestHandler' not found in /usr/share/php/PHPUnit/Framework/MockObject/Generator.php(170) : eval()'d code on line 7
</pre>

Thanks to grep, it seems that the only tests that uses an ActionRequestHandler are in Tests/Unit/Security/ContextTest.php:
* securityContextIsSetToInitialized()
* initializeSeparatesActiveAdnInactiveTokens()

In both cases, @getMock('TYPO3\FLOW3\Mvc\ActionRequestHandler'@ is used. However, I don't see an ActionRequestHandler. There's an ActionRequest, but not a Handler. Does this need to change according to recent Http changes? should it be using Http\Request or Mvc\ActionRequest or something else entirely?

I'm using phpunit 3.5.13 and php 5.3.10-pl0-gentoo"
36333,TYPO3.Flow,Feature,"",Resolved,Should have,Using Locale parser in Float TypeConverter,Adrian Föder,Adrian Föder,2012-07-18 09:35,Property,2.0 beta 1,2012-04-19,"","",100,2012-04-19 09:52,"","",580300,"","","since the Validator has it, it would be nice and useful to let the Property Mapper use the Locale parser to differentiate between various given decimal and thousands separators"
36337,TYPO3.Flow,Feature,"",Resolved,Should have,"Allow ""configurable"" classes path in packages",Karsten Dambekalns,Karsten Dambekalns,2012-04-23 08:38,Core,1.1,2012-04-19,"","",100,2012-04-19 10:35,"","",580500,"","","Currently, the class loader expects to find classes inside ""Classes"" of each package. While this is fine for FLOW3 packages, it blocks (easy) use of other PSR-0 compatible packages - the code always has to be moved into ""Classes"". To make use of 3rd party code easier, e.g. by using Composer, we need to be able to specify a mapping of package keys to entry points for the class loader.

This change c/should remove the .Shortcuts folder again and could also make ""overlapping"" package keys possible (e.g. TYPO3.JobQueue and TYPO3.JobQueue.Beanstalk)."
36340,TYPO3.Flow,Task,"",Resolved,Should have,Environment class needs to be cleaned up,Karsten Dambekalns,Karsten Dambekalns,2012-04-25 20:38,Environment,1.1,2012-04-19,"","",100,2012-04-19 11:26,"","",580600,"","","With the HTTP foundation quite some things from @Environment@ have become obsolete. The class and it's ""users"" need to be adjusted."
36397,TYPO3.Flow,Bug,"",Resolved,Must have,baseUri setting no longer used since HTTP foundation changes,Karsten Dambekalns,Karsten Dambekalns,2012-04-25 20:38,Http,1.1,2012-04-20,"","",100,2012-04-20 15:42,"","",583300,"",Git master,The utility:environment:baseUri settings is no longer used (consistently) since the HTTP foundation changes have been introduced.
36410,TYPO3.Fluid,Feature,"",New,Should have,Allow templates to send arguments back to layout,Florian Carstens,"",2012-08-13 05:46,ViewHelpers,"",2012-04-21,"","",0,2012-04-21 10:30,"","",583950,"","","Layouts can differ a little on a website from page to page without affecting the whole layout. For example: Some pages contain a sidebar, others not. Or: Each page has it's own background which is set by a body or div container css class. I would like to set these kind of settings by sending arguments to the layout. That could e.g. be realised by extending the layout viewHelper:

<pre>
  <f:layout name=""Master"" arguments=""{cssClass: blueBackground}"" />
</pre>

Of course, I can do this in the controller. But I think this wouldn't be the right place according to the MVC design pattern."
36446,TYPO3.Flow,Bug,"",Resolved,Must have,"""classesPath"" is not added to PackageStates.php on creating a package",Robert Lemke,Karsten Dambekalns,2012-05-15 09:41,Package,1.1 beta 1,2012-04-23,"","",100,2012-04-23 04:25,"","",585700,"",Git master,"When doing a ./flow3 package:create, the PackageStates.php is updated by adding the new package, but the new entry lacks the ""classesPath"" field."
36495,TYPO3.Flow,Bug,"",New,Should have,HTTP Response is sent before persistence preventing Exceptions to be displayed on redirect,Alexander Berl,"",2012-04-23 18:28,Persistence,"",2012-04-24,"","",0,2012-04-23 18:28,"","",588050,"",Git master,"When a persistence Exception (e.g. _""Integrity constraint violation: 1048 Column '...' cannot be null""_ due to missing _@ORM\Column(nullable=true)_ annotation) is thrown after an action that does a redirect (e.g. a typical createObjectAction), the Exception isn't displayed (well it is but only for the matter of milliseconds the browser needs to do the redirect) because the redirect headers are sent before.

Therefore the Exception may go by unnoticed until the persistence is checked and Exception log inspected, which is undesired.
"
36500,TYPO3.Fluid,Bug,"",Resolved,Must have,Ajax widgets can't be executed,Nicole Cordes,"",2012-05-14 20:38,"","",2012-04-24,"","",100,2012-04-24 04:17,"","",588300,"",Git master,Any ajax widget can't be executed because of the missing function setRoutesConfiguration which is called by \TYPO3\FLOW3\Http\RequestHandler->handleRequest.
36502,TYPO3.Flow,Bug,"",Resolved,Must have,Precompiled reflection data is not removed on a cache:flush --force,Robert Lemke,Robert Lemke,2012-04-24 08:38,Cache,1.1 beta 1,2012-04-24,"","",100,2012-04-24 05:14,"","",588400,"",Git master,"Reflection data of frozen packages is not located in the context's temporary directory and thus not removed. This can, however, lead to weird behavior if old reflection data is still loaded despite a ./flow3 typo3.flow3:cache:flush --force"
36508,TYPO3.Flow,Bug,"",New,Should have,AuthenticationProvider Request Patterns,Carsten Bleicker,"",2012-04-24 06:39,Security,"",2012-04-24,"","",0,2012-04-24 06:39,"","",588700,"",Git master,"requestPatterns:
  ControllerObjectName: Does not match

Seems like only firewall settings matching requestPatterns."
36509,TYPO3.Flow,Feature,"",New,Should have,redirectToUri to an uri with acl forces a 403 because of missing csrf token.,Carsten Bleicker,"",2012-04-24 06:44,"","",2012-04-24,"","",0,2012-04-24 06:44,"","",588750,"","",maybe add to the documentation that uri redirects to stuff with acl throwing a 403 error.
36510,TYPO3.Flow,Feature,"",New,Should have,Firewall Redirect?,Carsten Bleicker,"",2012-04-24 06:57,"","",2012-04-24,"","",0,2012-04-24 06:57,"","",588800,"","","I want to implement somewhere some assumptions wich has to be valid to access some actions.
For Example: If primaryElectronicAddress::approved is false init a redirect to somewhere else.
I tried to to this by firewall but the firewall doesnt catch something to redirect.

Maybe the firewall is the wrong place here.
Maybe there shoud be something wich acts nearly like a firewall but call it
TYPO3\FLOW3\Assumption\ wich holds some pattern stuff f.e. to redirect?"
36516,TYPO3.Flow,Bug,"",Resolved,Should have,PackageStates.php are written on every request,Robert Lemke,Robert Lemke,2012-04-24 20:38,Package,1.1 beta 1,2012-04-24,"","",100,2012-04-24 09:49,"","",589100,"",Git master,"As it seems, the PackageStates.php file is re-written on every request (in development context), even if no related data has changed."
36517,TYPO3.Flow,Bug,"",Resolved,Should have,Functional tests with security do not work,Christopher Hlubek,Christopher Hlubek,2012-07-18 07:12,Security,1.1,2012-04-24,"","",100,2012-04-24 10:05,"","",589150,"",(any),After the HTTP refactoring there are some problems with the functional tests and security.
36518,TYPO3.Flow,Bug,"",Resolved,Should have,Http\Request::createFromEnvironment does not work on CLI,Christopher Hlubek,Christopher Hlubek,2012-04-26 04:22,Http,1.1,2012-04-24,"","",100,2012-04-24 10:08,"","",589200,"",Git master,Calling Http\Request::createFromEnvironment gives a notice about an undefined array index for @HTTP_HOST@ and @REMOTE_URI@. This should be guarded in the Request implementation.
36519,TYPO3.Flow,Bug,"",Resolved,Should have,flow3:package:import doesn't update PackageStates.php,Robert Lemke,Robert Lemke,2012-04-24 20:38,Package,1.1 beta 1,2012-04-24,"","",100,2012-04-24 10:31,"","",589250,"",Git master,.
36559,TYPO3.Fluid,Feature,"",New,Could have,New widget progress bar,Nicole Cordes,"",2012-04-25 09:11,"","",2012-04-25,"","",0,2012-04-25 09:11,"","",591250,"","","I developed a new widget which might be interesting to move it to the core. It's an universal progress bar calling a controller action by ajax to load progress.

You can easily use it in your own fluid templates by just adding 

<pre>
<f:widget.progressbar id=""progressbar"" action=""ajax"" message=""1"" messageText=""This text is shown below the progress bar"" arguments=""{itemsToLoad: 10}"" controller=""yourController"" package=""yourPackage"" subpackage=""yourSubpackage"" />
</pre>

For explanation:
* id means the id of the div container the progress bar is insert into
* action is the action to be called from the ajax request
* message indicates if a message under the progress bar should be displayed
* messageText is the default text to show (under the progress bar)
* arguments is an array of arguments passed to the action request
* controller defines the controller the action belongs to, if not set the current one is used
* package and subpackage define the package the controller belongs to, if not set the current ones are used

The actions has to return an json string having to keys:
* value has to be an integer representing the status in percent (with the percent sign)
* messageText is the string added to the message container below the progress bar (if enabled)

If you have any questions just ask me :-)
"
36562,TYPO3.Flow,Task,"",Resolved,Should have,"""Compile run failed"" output is confusing",Karsten Dambekalns,Robert Lemke,2013-03-24 05:28,Core,1.1,2012-04-25,"","",100,2012-04-25 09:31,"","",591400,"","","The exception thrown on a failed compile run produces quite confusing, verbose output without any benefit."
36563,TYPO3.Flow,Feature,"",Resolved,Should have,Add a simple file backend for caching that favors speed over flexibility,Karsten Dambekalns,Robert Lemke,2012-04-26 08:38,Cache,1.1,2012-04-25,"","",100,2012-04-25 09:37,"","",591450,"","","The tagging features of the file backend are powerful but come at a cost. Flushing caches by tag can be extremely costly when a lot of entries and tags are used.

It would be useful to have a simpler file backend that doesn't support tagging but is faster instead."
36565,TYPO3.Flow,Feature,"",Resolved,Should have,Provide method for retrieving current HTTP request,Robert Lemke,Robert Lemke,2012-04-25 20:38,Http,1.1 beta 1,2012-04-25,"","",100,2012-04-25 10:03,"","",591550,"","","Various application parts need a prominent place to get hold of the current HTTP request because it contains important environment information which was previously provided by Utility\Environment.

The RequestHandler should do that."
36568,TYPO3.Flow,Feature,"",Resolved,Should have,Make use of multiple file monitor instances easier/possible,Karsten Dambekalns,Robert Lemke,2012-04-26 08:38,Monitor,1.1,2012-04-25,"","",100,2012-04-25 10:28,"","",591700,"","",The fact that the FileMonitor doesn't use it's identifier internally (for caching) and the fact that the ModificationTimeStrategy is singleton do not really make the use of multiple file monitor instances easier?
36569,TYPO3.Flow,Bug,"",Resolved,Must have,Precompiled reflection data is not stored context-aware,Karsten Dambekalns,Robert Lemke,2012-04-25 20:38,Reflection,1.1,2012-04-25,"","",100,2012-04-25 10:32,"","",591750,"",Git master,The precompiled reflection data is not stored in a context-specific place. This can lead to very weird situations?
36572,TYPO3.Flow,Bug,"",Resolved,Should have,Force flushing caches fails if temporary directory does not exist,Karsten Dambekalns,Karsten Dambekalns,2012-04-25 20:38,Core,1.1,2012-04-25,"","",100,2012-04-25 10:53,"","",591900,"",Git master,"When force flushing caches the precompiled reflection data is removed using @removeDirectoryRecursively()@. But if that folder does not exist, the operation dies with an exception:

> ""/?/Data/Temporary/Production/PrecompiledReflectionData/"" is no directory."
36577,TYPO3.Flow,Bug,"",Resolved,Should have,Do not fallback to system temporary directory,Christian Müller,Christian Müller,2012-04-25 20:38,Environment,1.1 beta 1,2012-04-25,"","",100,2012-04-25 13:30,"","",592150,"",Git 1.0,As this could lead to problems with multiple FLOW3 instances on the same system we should throw an exception if the configured temporary path is not usable.
36578,TYPO3.Flow,Task,"",Resolved,Should have,precompiledReflectionStoragePath should no longer be used but instead derived from temporary path,Christian Müller,Christian Müller,2012-04-25 20:38,Reflection,1.1 beta 1,2012-04-25,"","",100,2012-04-25 13:33,"","",592200,"","",The setting for precompiledReflectionStoragePath should be removed to avoid unnecessary complexity and replaced by a defined path inside the configured temporary ptah.
36580,TYPO3.Welcome,Bug,"",Resolved,Should have,Broken links and outdated text on Welcome screen,Karsten Dambekalns,Karsten Dambekalns,2012-04-26 20:38,"",1.0.5,2012-04-25,"","",100,2012-04-25 16:22,"","",592300,"",Git master,"The links shown in the ""warning box"" when using production contect are broken. The ""About"" text mentions the number that shall not be named and could use a brush up on the list of contributors."
36617,TYPO3.Flow,Bug,"",Resolved,Must have,FunctionalTestRequestHandler does not implement HttpRequestHandlerInterface,Karsten Dambekalns,Karsten Dambekalns,2012-04-28 08:37,- Testing -,1.1 beta 1,2012-04-26,"","",100,2012-04-26 10:15,"","",594100,"",Git master,In some cases functional tests need to access @getHttpRequest()@ on the active RequestHandler. In functional tests this doesn't work.
36624,TYPO3.Flow,Bug,"",Resolved,Should have,"In CLI context no (HTTP) request is present, thus token separation fails",Karsten Dambekalns,Karsten Dambekalns,2012-04-26 20:38,Security,1.1,2012-04-26,"","",100,2012-04-26 11:37,"","",594450,"",Git master,"@separateActiveAndInactiveTokens()@ in @Security\Context@ fails if @$this->request@ is @NULL@. In that case, token separation should probably be skipped completely."
36625,TYPO3.Flow,Bug,"",Resolved,Must have,PersistenceQueryRewritingAspect does not support count() correctly,Karsten Dambekalns,Robert Lemke,2012-04-28 08:37,Security,1.1,2012-04-26,"","",100,2012-04-26 11:52,"","",594500,"",Git master,"If the aspect intercepts a count() method and the result (because of lacking access rights) would be ""none"", the aspect returns an EmptyQueryResult object which in turn can not be cast into an integer by the client code."
36626,TYPO3.Flow,Bug,"",Resolved,Must have,Content security does not work correctly,Karsten Dambekalns,Andreas Förthner,2012-06-20 14:53,Security,1.1 beta 3,2012-04-26,"","",100,2012-04-26 12:21,"","",594550,"",FLOW3 1.1.0 beta 1,"With the introduction of Doctrine and other changes, content security ceased to work as as expected."
36627,TYPO3.Flow,Feature,"",Closed,Won't have this time,Global Fallback Route,Bastian Waidelich,Bastian Waidelich,2012-07-26 08:02,MVC - Routing,"",2012-04-26,"","",0,2012-04-26 12:31,"","",594600,"","","Currently, if you try to link to an action and there is no matching route, one gets an exception.
I suggest to add a new setting, that adds a ""global fallback route"" to the *end* of all configured routes if enabled. That route has no defaults and accepts all arguments via query parameters.

So if no matching route was found before, this route will match and might create an ugly URI (@domain.tld?@package=Some.Package&@controller=SomeController&argument=someArgument@) but no exception.

There are a few open questions though:

* Whats a good name for that setting? ""TYPO3.FLOW3.mvc.enableGlobalFallbackRoute"" ?

* Should this be enabled by default? I think, yes. We need it for the Setup for example and it will probably ease the life of FLOW3 rookies. But it would be a breaking change (because you would be able to call actions you weren't before)"
36632,TYPO3.Flow,Bug,"",Closed,Should have,The requestPatterns in AbstractToken has value NULL,Rens Admiraal,Rens Admiraal,2012-06-28 04:32,Security,"",2012-04-26,"","",0,2012-04-26 15:09,"","",594850,"",Git 1.1,"I just installed a clean distribution of the blog package and for some reason this install throws an error because of the return value in hasRequestPatterns() which returns TRUE when the requestPatterns value is NULL.

For this I'll upload a related patch on gerrit. Problem is how the value can be NULL. setRequestPatterns has typehinting for $requestPatterns being array, and isn't even called somewhere in the code. The property is protected, and has a default value of array(). Besides that: the setRequestPatterns() method is never called.

"
36633,TYPO3.Flow,Bug,"",New,Should have,Reconstituted entities should not have the FLOW3_Persistence_clone property set,Christian Müller,"",2012-04-26 15:24,"","",2012-04-26,"","",0,2012-04-26 15:24,"","",594900,"",Git master,""
36634,TYPO3.Flow,Bug,"",New,Should have,Reconstituted entities do not have their properties set when initializeObject() is called,Christian Müller,"",2012-04-26 15:28,"","",2012-04-26,"","",0,2012-04-26 15:28,"","",594950,"",Git master,"The doctrine proxy __load method seems to be never called, instead UnitOfWork::createEntity() uses UnitOfWork::newInstance() which basically clones our proxy class (which also means we generate an UUID and set the clone property) and after that just inserts the properties..."
36637,TYPO3.Flow,Bug,"",Resolved,Should have,AdviceChain works with the wrong proxy instance in some cases,Andreas Förthner,Andreas Förthner,2012-04-27 08:38,AOP,1.1 beta 1,2012-04-26,"","",100,2012-04-26 17:50,"","",595100,"",Git master,"As the AdviceChain gets its proxy by a constructor argument, it might work on the wrong instance if the advice is used in different instances of the same object type. To solve this, the advice chain should always fetch the proxy instance from the current joinpoint."
36644,TYPO3.Eel,Bug,"",Resolved,Must have,Invalid variable type during PHP-peg parsing,Adrian Föder,Sebastian Kurfuerst,2012-06-21 10:37,"","",2012-04-27,"","",100,2012-04-27 02:46,"","",595450,"","","during processing, in php-peg\Parser.php there' the following lines of code:
<pre><code class=""php"">
	function store(&$result, $subres, $storetag = NULL) {
		$result['text'] .= $subres['text'];
</code></pre>

a var_dump of the $subres variable has the following ouput ending:
<pre>
(...many similar arrays)

array(4) {
  [""_matchrule""]=>
  string(11) ""Disjunction""
  [""name""]=>
  string(11) ""Disjunction""
  [""text""]=>
  string(47) ""context.children(this.getNodePath()).children()""
  [""code""]=>
  string(164) ""$context->getAndWrap('context')->callAndWrap('children', array($context->getAndWrap('this')->callAndWrap('getNodePath', array())))->callAndWrap('children', array())""
}
array(3) {
  [""_matchrule""]=>
  string(10) ""Identifier""
  [""name""]=>
  string(10) ""Identifier""
  [""text""]=>
  string(6) ""teaser""
}
string(6) ""teaser""

(end of processing)
</pre>

you see, the last occurence is a string; maybe due to a recursive call to the preceding Identifier/teaser thing.

Due to the fact $subres is in the very last case a string, $subres['text'] finally results in 
<pre><code class=""html"">
<!-- Exception while rendering page&lt;TYPO3.TYPO3:Page&gt;/body&lt;TYPO3.TypoScript:FluidRenderer&gt;/sections/teaser : Warning: Illegal string offset 'text' in C:\Users\afoeder\FLOW3\Flow3Org\Packages\Application\TYPO3.Eel\Resources\Private\PHP\php-peg\Parser.php line 171 -->
</code></pre>

This kind of warning seems to be a PHP 5.4 issue only, but it's logically incorrect however."
36651,TYPO3.Flow,Task,"",Resolved,Should have,"Update ""CGL on one page"" PDF and link it",Bastian Waidelich,Karsten Dambekalns,2012-06-25 11:35,- Documentation -,1.1 RC1,2012-04-27,"","",100,2012-04-27 05:31,"","",595800,"","","We once had a nice PDF containing the most important CGL on one page (see attachment). This has been removed with the relaunch of flow3.typo3.org apparently.
We should update the PDF and link it in the CGL section of the documentation on flow3.typo3.org

Some of the required changes:

* remove encoding declaration
* adjust license header
* remove obsolete class annotations (@pacakge, @version, @license)
* Replace \F3 with \TYPO3\FLOW3
* Add trailing backslash to ""ArrayObject"" in var annotation
* Add empty space between description and var annotations
* Remove @author annotations"
36655,TYPO3.Fluid,Bug,"",New,Should have,Pagination Links,Carsten Bleicker,"",2012-06-23 16:18,Widgets,"",2012-04-27,"","",0,2012-04-27 06:51,"","",596000,"",Git master,"TYPO3\Fluid\ViewHelpers\Link\WidgetViewHelper

CSRF Tokens arent generated if ACL matches."
36657,TYPO3.Flow,Bug,"",Resolved,Must have,Typo3OrgSsoToken uses removed method from Environment,Karsten Dambekalns,Karsten Dambekalns,2012-04-27 08:38,Security,1.1,2012-04-27,"","",100,2012-04-27 07:46,"","",596100,"",Git master,Environment does no longer have @getRawGetArguments()@
36659,TYPO3.Flow,Bug,"",Resolved,Must have,Functional test sees account roles from previous test,Robert Lemke,Robert Lemke,2012-04-28 08:37,Security,1.1 beta 1,2012-04-27,"","",100,2012-04-27 08:39,"","",596200,"",Git master,"If testable security is used in a functional test case, a user is still authenticated with the roles of a previous test if the current test doesn't do any new authentication. This is due to a session being kept across test boundaries.

<pre>
	/**
	 * @test
	 */
	public function publicActionIsGrantedForAdministrator() {
		$this->authenticateRoles(array('Administrator'));
		$this->restrictedController->publicAction();
	}

	/**
	 * @test
	 * @expectedException \TYPO3\FLOW3\Security\Exception\AuthenticationRequiredException
	 */
	public function customerActionIsDeniedForEverybody() {
		$this->restrictedController->customerAction();
	}
</pre>

The second test will fail because the role ""Administrator"" is still active. If the second test called $this->autenticateRoles(array()); it would actually work."
36662,TYPO3.Fluid,Bug,"",Needs Feedback,Should have,Checked state isn't always correct when property is collection,Kevin Ulrich Moschallski,Kevin Ulrich Moschallski,2013-08-14 09:39,ViewHelpers,1.1.1,2012-04-27,"","",0,2012-04-27 09:16,"","",596350,"",Git 1.1,The checkboxViewHelper doesn't always set the correct checked state when the property is an collection. I took the mechanism of the selectViewHelper and put it in the checkboxViewHelper.
36671,TYPO3.Flow,Bug,"",Resolved,Should have,When an exception occurs during Doctrine\Query->getResult() it is silently ignored,Karsten Dambekalns,Karsten Dambekalns,2012-05-15 09:26,Persistence,1.1,2012-04-27,"","",100,2012-04-27 10:47,"","",596800,"",Git 1.0,.
36679,TYPO3.Flow,Bug,"",Resolved,Must have,PersistenceQueryRewritingAspect broken if only one additional constraint is added,Karsten Dambekalns,Karsten Dambekalns,2012-04-28 08:37,Security,1.1,2012-04-27,"","",100,2012-04-27 13:14,"","",597200,"",Git master,.
36684,TYPO3.Flow,Bug,"",Closed,Should have,Fixes for functional security tests break custom tests,Karsten Dambekalns,Karsten Dambekalns,2012-06-25 10:54,- Testing -,1.1,2012-04-28,"","",0,2012-04-28 05:56,"","",597450,"",Git 1.1,"In @FunctionalTestCase.php@ the line @$this->securityContext->refreshTokens();@ causes severe problems for Christopher Hlubek's tests that deal with security. That line was added in https://review.typo3.org/9676 to fix #34466.

I tested without that line and indeed all functional security tests in FLOW3 still pass, if the exception expectation in @MethodSecurityTest@ is again changed from @AuthenticationRequiredException@ to @AuthenticationRequiredException@.

Christopher: how do your tests fail? Maybe you also have the same wrong expectation?"
36695,TYPO3.Flow,Feature,"",Resolved,Should have,Control Validation Groups and add Groups for Create and Update,Alexander Berl,"",2012-08-20 04:35,Validation,"",2012-04-28,"","",100,2012-04-28 18:26,"","",598000,"","","As a developer I want to be able to validate objects differently on creation and update, for example a user registration needs to validate for non-existance of properties username/email, however when updating the user object those validations may not be evaluated, but all others.

I suggest extending the Validation Group Changeset with a new Annotation ValidationGroups for action methods to override the default groups _(""Default"", ""Controller"")_ and adding validation groups _""Create""_ and _""Update""_ for the MVC actions *create* and *update*.
"
36696,TYPO3.Flow,Feature,"",Resolved,Should have,Allow setting response headers from different locations,Alexander Berl,Robert Lemke,2012-05-30 02:41,Http,1.1 beta 2,2012-04-29,"","",100,2012-04-28 20:26,"","",598050,"","","As a developer, I want to set response headers from locations different from the current controller invocation for various needs.
For example, I want to set the _""Vary: Accept-Language""_ header from a locale detection service, or the _""Cache-Control""_ headers from a caching service.

I suggest the RequestHandler should also provide access to the current response object, as it currently does to the HttpRequest object."
36714,TYPO3.Flow,Feature,"",Resolved,Should have,Use lifecycle annotations without HasLifecycleCallbacks,Karsten Dambekalns,Karsten Dambekalns,2012-05-03 08:40,Persistence,1.1,2012-04-30,"","",100,2012-04-30 04:48,"","",598950,"","","When using lifecycle annotations on methods, there should be no need to annotate the class itself with @HasLifecycleCallbacks@. It is probably intended to avoid parsing docblocks of all methods, but we do this anyway (and it's cached afterwards), so having to annotate the class *and* the method is just overhead."
36715,TYPO3.Flow,Feature,"",Accepted,Should have,Make simultaneous use of multiple persistence backends possible,Karsten Dambekalns,Karsten Dambekalns,2013-11-20 15:17,Persistence,"",2013-01-08,"","",0,2012-04-30 05:09,"","",599000,0.00,"",First step: collect ideas on how to do that at http://wiki.typo3.org/Multiple_persistence_backends
36717,TYPO3.Flow,Bug,Feature #29547: @identity should make property unique in Database,Resolved,Should have,Remove Identity from Resource,Christian Müller,Christian Müller,2012-05-03 08:40,"","",2012-04-30,"","",100,2012-04-30 06:45,"","",599100,"",Git master,"See discussion about Resource in parent task, we should remove the annotation in Resource to not change behaviour before we add the functionality for Identity annotations."
36720,TYPO3.Flow,Bug,"",Resolved,Must have,Settings from package cannot override default value with empty array,Christopher Hlubek,Christopher Hlubek,2013-04-05 09:37,"","",2012-04-30,"","",100,2012-04-30 09:04,"","",599250,"",Git master,"A more specific setting file cannot override a list of values (array) with an empty array. The method arrayMergeRecursiveOverrule is not consistent in its logic, since setting NULL will also override the default, so this should also work with an empty array if emptyValuesOverride is TRUE.

We need that fix to override security firewall filters in functional tests. Besides that the current behaviour is not intuitive when treating NULL and empty arrays differently and limits extensibility.

A fix for this - while logically correct - causes problems when loading policies, such that roles from different packages or contexts override each other where they should be additive in behaviour."
