#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
14,TYPO3.Flow,Feature,"",Resolved,Should have,Define the packageInfo.xml format,Robert Lemke,"",2010-10-20 05:39,Package,"","","","",100,2007-02-20 10:04,"","",1789000,"","","The structure of meta information for packages stored in the packageInfo.xml file must be defined. This ticket covers the minimum features:

 - define general information like title, author, maintainer etc.
 - create a format for constraints

Constraints are important for checking for the minimum PHP version!

Not included in this ticket is setting up a schema for the xml format."
17,TYPO3.Flow,Bug,"",Closed,Should have,Optimize reflection usage by introducing a cache,Robert Lemke,Robert Lemke,2010-10-20 05:39,Reflection,0.1,"","","",0,2007-02-20 12:00,"","",1790250,"","","As reflection is used in many parts of the Component Manager and the AOP Framework, it might make sense to create some clever way of caching Reflection objects. While the results of the AOP Framework (the proxies) will be cached anyway, the Component Manager still does class reflection for finding component type implementations (source:Packages/Core/Classes/ComponentManager/T3P_Core_ComponentManager.php)."
19,TYPO3.Flow,Feature,"",Closed,Should have,"Add a feature for replacing ""new"" with ""getComponent"" in php source files",Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"","","","",0,2007-02-21 03:03,"","",1788950,"","","The AOP Framework should have a feature (which can be enabled through the Component configuration) which results in parsing the php source files and replace the new operator with a getComponent call. These modified files should be written into the FileCache and the modified classes used as the parent class for AOP proxies or, if no such proxy exists, registered as the implementation class of the component with that class name."
20,TYPO3.Flow,Bug,"",Closed,Should have,Implement support for introductions / intertype-declarations,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-02-21 03:06,"","",1790200,"","",Implement support for introductions / intertype-declarations in the AOP framework.
21,TYPO3.Flow,Bug,"",Closed,Should have,Implement support for pointcut definitions,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-02-21 03:08,"","",1790150,"","",Support for declaring pointcut definitions must be implemented. They should be defined through annotations (@pointcut) and it must be possible to refer to them in advice declarations.
22,TYPO3.Flow,Bug,"",Closed,Should have,Enhance pointcut expression parser: within(),Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-02-21 03:14,"","",1790100,"","",The pointcut expression parser should support the within() statement which allows to filter for target objects of a certain type (class).
23,TYPO3.Flow,Feature,"",Resolved,Should have,"Implement ""context"" support",Robert Lemke,Robert Lemke,2010-10-20 05:39,"","","","","",0,2007-02-21 03:20,"","",1788900,"","","It should be possible to put FLOW3 into different environment contexts. Examples are ""optimized"", ""production"", ""development"" and ""testing"".

Other parts may then behave accordingly, for example the AOP would adjust the caching of the proxy classes depending on the selected mode.

See also #339 about Components.ini format."
27,TYPO3.Flow,Feature,"",Closed,Should have,Add support for visibility modifier in pointcut expressions,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-02-22 08:18,"","",1790050,"","","Add support for a visibility modifier (public, protected, private) in pointcut expressions."
28,TYPO3.Flow,Feature,"",Closed,Should have,Add support for argument modifiers in pointcut expressions,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-02-22 08:20,"","",1790000,"","",Add support for argument modifiers in pointcut expressions: It should be possible to narrow down the set of joinpoints by specifying parameters and what value they should have in the definition of a pointcut
29,TYPO3.Flow,Bug,"",Closed,Should have,Class files in sub directories are not loaded,Robert Lemke,Robert Lemke,2010-10-20 05:39,Package,0.1,"","","",0,2007-02-22 08:34,"","",1789950,"","","Although the T3P_Core_Package finds class files in sub directories, they are not loaded by the T3P_Core_PackageClassLoader. This has an impact on the phpCRJackrabbit classes."
30,TYPO3.Flow,Feature,"",Closed,Should have,Add feature to detect circular pointcut references,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-02-23 09:21,"","",1789900,"","",Theoretically a pointcut can refer to itself in a poincut declaration or circular reference might appear on a deeper level. On a matches() call this would lead to an infinite loop and therefore must be detected.
32,TYPO3.Flow,Feature,"",Resolved,Should have,Design and implement a configuration manager,Robert Lemke,"",2010-10-20 05:39,"","","","","",0,2007-02-28 12:17,"","",1788850,"","",Design and implement a configuration manager
35,TYPO3.Flow,Feature,"",Closed,Should have,Refactor T3P_Core_AOPFramework: Extract build methods,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-03-01 08:58,"","",1789850,"","","The T3P_Core_AOPFramework got a bit too large by the time and it makes sense extracting the whole proxy code building methods into its own class. While doing that, the code snippets should also be externalized and put into template files where it makes sense."
36,TYPO3.Flow,Feature,"",Resolved,Must have,Add automatic documentation in AOP proxy classes,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,"","","","",0,2007-03-01 09:20,"","",1788800,"","",Parameters and maybe some other parts are not yet automatically documented through reflection in the AOP proxy builder. That would be nice.
37,TYPO3.Flow,Feature,"",Closed,Should have,AOP: Test introducing multiple interfaces,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-03-01 10:46,"","",1789800,"","",Some more tests need to be written to test introduction of more than one interface and what happens if interfaces have conflicting method signatures.
40,TYPO3.Flow,Feature,"",Closed,Should have,Check all classes for Array type hinting,Robert Lemke,Robert Lemke,2010-10-20 05:39,"",0.1,"","","",0,2007-03-05 14:01,"","",1789750,"","","There might be places where an array is expected as a parameter but no type hinting is used yet. In these cases, type hinting should be introduced.

Example:
<pre>
protected function mySuperFunction(array $thisIsAnArray) {
 ...
}
</pre>"
41,TYPO3.Flow,Bug,"",Closed,Should have,Custom autoloaders are registered too late,Robert Lemke,Robert Lemke,2010-10-20 05:39,Package,0.1,"","","",0,2007-03-06 07:12,"","",1789700,"","","Currently custom autoloaders are registered by some PHP code contained in the ComponentsConfiguration.php file. This file is included while the Package Manager configures and registers the components from the Classes directory. After that step, the component types are registered.

Due to this order, it might be that an interface of a package is required which is not yet loaded. If that interface can only be loaded by the custom autoloader, but that autloader is not yet registered (because the components of that package are not registered) PHP throws a fatal error.

The solution is to move autoloader registration to an earlier stage, before any component is registered or configured."
43,TYPO3.Flow,Feature,"",Closed,Must have,make extensibility of Components.conf possible,Sebastian Kurfuerst,Robert Lemke,2010-10-20 05:39,Object,"","","",0.00,0,2007-03-09 03:47,"","",1788750,"","",We need some mechanism to make the Components.conf file extendable by other components.
44,TYPO3.Flow,Bug,"",Closed,Should have,Fix injection of straight values with Setter Injection,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,0.1,"","","",0,2007-03-13 04:24,"","",1789650,"","","While demonstrating setter injection, injection of straight values didn't work. Check this (and constructor injection, too), create a test and fix if necessary."
45,TYPO3.Flow,Bug,"",Closed,Should have,Core ComponentObjectBuilder: Create test for different types of constructor arguments,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,0.1,"","","",0,2007-03-14 17:32,"","",1789600,"","",Currently only simple types are tested for constructor injection and probably no test exists for the optional constructor argument feature with types like array etc.
46,TYPO3.Flow,Feature,"",Resolved,Must have,Implement After Advice,Robert Lemke,Andreas Förthner,2010-10-20 05:39,AOP,1.0 alpha 1,"","","",100,2007-03-23 06:15,"","",1794350,"","",Currently only After Returning and After Throwing advices exist. Implement the general After advice as well and make sure that After Returning is only invoked if no exception is thrown!
47,TYPO3.Flow,Feature,"",Resolved,Should have,Implement pointcut designator for annotations,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,"","","","",100,2007-03-26 03:46,"","",1788700,"","",Currently there is no pointcut filter for matching annotations - create it!
51,TYPO3.Flow,Bug,"",Closed,Should have,Two tests for AOP introductions fail,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-05-16 10:14,"","",1789550,"","","Currently these two tests fail:

test_framework_introductionDeclarationBasicallyWorks
test_framework_introductionWithoutAdviceWorks


Full description:

Failure in test_framework_introductionDeclarationBasicallyWorks Detail
/users/shared/sites/t3dev/typo3_5.0/typo3_5.0/packages/framework/tests/t3p_framework_aop_frameworktest.php:126
The method ""newMethod"" does not exist in the target class (T3P_TestPackage_IntroductionTargetClass). Failed asserting that <boolean:false> is identical to <boolean:true>.
Failure in test_framework_introductionWithoutAdviceWorks Detail
/users/shared/sites/t3dev/typo3_5.0/typo3_5.0/packages/framework/tests/t3p_framework_aop_frameworktest.php:139
The method ""anotherMethod"" does not exist in the target class (T3P_TestPackage_IntroductionTargetClass). Failed asserting that <boolean:false> is identical to <boolean:true>.
"
52,TYPO3.Flow,Bug,"",Closed,Should have,T3P_Framework_AOP_Pointcut: too many recursions,Robert Lemke,Robert Lemke,2010-10-20 05:39,AOP,0.1,"","","",0,2007-05-17 10:16,"","",1789500,"","","The more classes exist in TYPO3 5.0, the more recursions occur in during the pointcut filter matching. That is not the wanted behaviour though and it may result in either xdebug complaining about too many recursions or an exception thrown.

Example:

Fatal error: Uncaught exception 'RuntimeException' with message 'Circular pointcut reference detected in T3P_TestPackage_IntroductionAspect->newMethodAroundAdvice, too many recursions (Query identifier: 0).' in /Users/Shared/Sites/t3dev/typo3_5.0/typo3_5.0/Packages/Framework/Classes/AOP/T3P_Framework_AOP_Pointcut.php:94 Stack trace: #0 /Users/Shared/Sites/t3dev/typo3_5.0/typo3_5.0/Packages/Framework/Classes/AOP/T3P_Framework_AOP_ProxyClassBuilder.php(240): T3P_Framework_AOP_Pointcut->matches(Object(T3P_Framework_Reflection_Class), Object(ReflectionMethod), 0) #1 /Users/Shared/Sites/t3dev/typo3_5.0/typo3_5.0/Packages/Framework/Classes/AOP/T3P_Framework_AOP_ProxyClassBuilder.php(63): T3P_Framework_AOP_ProxyClassBuilder->getMatchingIntroductions(Array, Object(T3P_Framework_Reflection_Class)) #2 /Users/Shared/Sites/t3dev/typo3_5.0/typo3_5.0/Packages/Framework/Classes/AOP/T3P_Framework_AOP_Framework.php(291): T3P_Framework_AOP_ProxyClassBuilder->buildProxyClass(Object(T3P_Framework_Reflection_Class), Object(T3P_Framework_Compo in /Users/Shared/Sites/t3dev/typo3_5.0/typo3_5.0/Packages/Framework/Classes/AOP/T3P_Framework_AOP_Pointcut.php on line 94"
56,TYPO3.Flow,Bug,"",Closed,Should have,DirectoryIterator returns an Path with /C under Windows,Thomas Peterson,"",2010-10-20 05:39,Object,"","","","",100,2007-06-28 07:59,"","",1788650,"","","This results in an Error:

Warning: Invalid \C{..} sequence in C:\xampp\htdocs\typo35\Packages\Framework\Classes\Component\T3P_Framework_Component_ObjectBuilder.php(74) : eval()'d code on line 1 "
58,TYPO3.Flow,Bug,"",Closed,Should have,"Create support for ""Component Manager aware"" components",Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,0.1,"","","",0,2007-07-04 04:58,"","",1789450,"","","Dependency injection (specifically constructor injection) can be used in most cases when the instance of a component is required whose scope is ""singleton"". However, if a prototype is needed at arbitrary places in the method control flow, the component must refer to the component manager to get one. Because of this, many components already come with a constructor which exists solely for injecting a reference to the component manager so it can be used elsewhere in the component.

This should be solved by creating a marker interface ""T3P_Framework_Component_ManagerAwareInterface"": All components implementing this void interface automatically get some magic functions through AOP introductions which allow them to conveniently retrieve prototypes.
"
60,TYPO3.Flow,Bug,"",Closed,Should have,Problems with constructor arguments and DI in non-adviced constructor interceptors,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,0.1,"","","",0,2007-07-04 08:00,"","",1789400,"","","A constructor argument of a target class will end up correctly in the proxy class (ie. the proxy class builder works). However, the component configuration does not contain that argument but only the componentManager argument which was added by the AOP framework. The result is that autowiring does not work anymore (as the required original argument is not known to the object builder) and the component manager is injected instead of the expected first argument."
61,TYPO3.Flow,Bug,"",Closed,Must have,Errors in Framework_Utility_Environment::getScriptRequestPathAndName with mod_fcgid,Sebastian Kurfuerst,Robert Lemke,2010-10-20 05:39,Utility,0.1,"","","",0,2007-07-13 02:10,"","",1789350,"","","Hello,
I am running PHP with mod_fcgid - and it transmits the path in a wrong way:
I needed to apply the following patch to make it work properly on my installation - but I did not yet find any good ressources about the difference between orig_script_filename and script_filename.
So I currently think that the patch fixes just the symptoms...
My phpinfo() is also attached.
Greets,
Sebastian"
64,TYPO3.Flow,Task,"",Closed,Must have,"More Details for Apache2 ""prefork"" setup?",christoph -,"",2010-10-20 05:39,"","","","","",0,2007-09-20 07:13,"","",0,"","","Hello evererbody,
I just wanted to setup a Ubuntu 7.04 vmware image with apache2 and php6 to test the framework.
I got everything run, but The Framework doesn't worked. The spl_autload_register didn't register any classes. :-(

I found out that the apache2 was installed as a apache2-mpm-worker (multithreaded).
After _apt-get remove apache2-mpm-worker_ and _apt-get install apache2-mpm-prefork_
it worked. Yuhu! :-D

So perhaps somebody of you can add some more details about the installation process. I think it could help other developers, too.

Have fun on T3CON07
I'm sorry that I can't be there ;-)



"
65,TYPO3.Flow,Feature,"",Resolved,Should have,"Move ""Validation"" to its own subpackage",Robert Lemke,Andreas Förthner,2010-10-20 05:39,Validation,"","","","",100,2007-12-07 05:45,"","",1788600,"","","Currently the ""Validation"" features reside in the ""Security"" subpackage of ""Framework"". As discussed, this should be moved to its own subpackage:

Framework/
   Classes/
      Validation/
         T3_Framework_Validation_ValidatorInterface.php
         ...
         Filter/
            T3_Framework_Validation_FilterInterface.php

""Filter"" may become a subpart of ""Validation"" (""FilterInterface"" doesn't exist yet).

"
66,TYPO3.Flow,Feature,"",Resolved,Should have,"Add the feature ""Mapping Results"" to the Property Mapper",Robert Lemke,Andreas Förthner,2010-10-20 05:39,Property,"","","","",100,2007-12-07 06:13,"","",1788550,"","","The Property Mapper doesn't only map properties from one object to another but also invokes the necessary validators and filters. Validation, filtering and other mapping errors should be tracked in an object. 

The interface for !MappingResult should look similar to this:

<pre>
#!php
public function addError(T3_Framework_Error_Error $error);
public function getErrors();
public function hasErrors();

public function addSuppressedField($fieldName);
public function getSuppressedfields();
</pre>

Additionally we probably need a ""!MappingError"" class which extends T3_Framework_Error_Error. This class is then used for true mapping errors. Finally we also need ""!ValidationError"" - but that belongs to the Validation subpackage.

"
67,TYPO3.Flow,Feature,"",Resolved,Should have,"Refine the generic ""Error"" class",Robert Lemke,Andreas Förthner,2010-10-20 05:39,Error,"","","","",100,2007-12-07 06:14,"","",1788500,"","","The T3_Framework_Error_Error class needs at least these additional methods:

getCode();
getMessage();"
68,TYPO3.Flow,Feature,"",Resolved,Should have,Add validateProperty() to the Validator interface,Robert Lemke,Andreas Förthner,2010-10-20 05:39,Validation,"","","","",100,2007-12-07 06:19,"","",1788450,"","","Add validateProperty($object, $propertyName) to the Validator interface.

And while you're there you could rename the $subject argument to $object in validate();"
69,TYPO3.Flow,Feature,"",Resolved,Should have,Add validation to the PropertyMapper,Robert Lemke,Andreas Förthner,2010-10-20 05:39,Property,"","","","",100,2007-12-07 06:27,"","",1788400,"","","Add validation functionality to the Property Mapper.

First we need a way to set the validator - a method like setValidator() should be added to the property mapper.
If no validator was set but map() was called, the Property Mapper should try to find one by asking the T3_Framework_Validation_ValidatorResolver (see #70). If none was found, no validation is done.

While mapping we should probably validate each property *before* setting it in the target object. An open question is if it makes sense to validate the whole target object after mapping.

Validation Errors should be added to the Mapping Results."
70,TYPO3.Flow,Feature,"",Resolved,Should have,Implement a Validator Resolver,Robert Lemke,Andreas Förthner,2010-10-20 05:39,Validation,"","","","",100,2007-12-07 06:31,"","",1788350,"","","As a convenience function (eg. in the Property Mapper) we need a resolver which is able to find a validator for the given object. The interface of T3_Framework_Validation_ValidatorResolver could be as simple as:

<pre>
   public function resolveValidatorName($targetObject);
   public function resolveValidator($targetObject);
</pre>

the first method returns the component name (or NULL if no validator could be found) and the second method returns an actual validator object.

"
71,TYPO3.Flow,Feature,"",Resolved,Should have,Add Validators for generic base types,Robert Lemke,Andreas Förthner,2010-10-20 05:39,Validation,"","","","",100,2007-12-07 06:39,"","",1788300,"","","The framework should provide a few validators which can handle basic types such as:

* Text (ie. text without control characters. Question is if HTML would be a valid text?)
* Float
* Number
* NumberRange
* Integer
* EmailAddress
* NotEmpty
* RegularExpression

(Maybe create tickets for each of them)
Always make sure to be clear about the difference between filter and validator.

"
72,TYPO3.Flow,Feature,"",Closed,Should have,Fix @package and @subpackage annotation in all Framework classes,Robert Lemke,Robert Lemke,2010-10-20 05:39,"",0.1,"","","",0,2007-12-07 08:11,"","",1789300,"","","Some (well, most) of the @subpackage annotations are wrong ..."
73,TYPO3.Flow,Bug,"",Closed,Should have,Fix MVC CLI Request Handler / -Builder,Robert Lemke,Andreas Förthner,2010-10-20 05:39,MVC,0.1,"","","",0,2007-12-07 11:03,"","",1789250,"","","As soon as the Property Mapper and Validator are in place, the MVC CLI Request Handler and -Builder should be fixed.

[[Image(MVC_Failing_Tests.png,200px)]]"
74,TYPO3.Flow,Feature,"",Resolved,Should have,Request Builder doesn't convert POST arguments into Request arguments,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,"","","","",100,2007-12-10 07:50,"","",1788250,"","","The Web Request Builder currently ignores POST arguments. GET arguments are implicitly set on calling setBaseURI() in T3_Framework_MVC_Web_Request. However, that should better be moved to the Web Request Builder as well.

"
75,TYPO3.Flow,Feature,"",Resolved,Should have,Move T3_Framework_MVC_URI to a more fitting subpackage,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,"","","","",100,2007-12-10 12:25,"","",1788200,"","",The T3_Framework_MVC_URI represents a URI and is not bound to the MVC framework. It better fits where other data types are located - e.g. in the Property subpackage.
76,TYPO3.Flow,Bug,"",Closed,Should have,"Rename test methods, add @test annotation, extend base class",Robert Lemke,"",2010-10-20 05:39,"","","","","",90,2007-12-12 09:19,"","",1788150,"","","PHPUnit supports annotations for some time now. Therefore we should remove the ""test_"" prefix from all test methods and mark the method with a @test annotation instead.

Additionally, test cases should now extend the T3_Testing_BaseTestCase instead of PHPUnit_Framework_TestCase.

Finally, the require_once() for the PHPUnit Base Class is not needed anymore and should be removed.

All this also needs to be documented in the Coding Guidelines."
77,TYPO3.Flow,Bug,"",Closed,Should have,typo in MINUMUM_PHP_VERSION,Tim Eilers,Robert Lemke,2010-10-20 05:39,"",0.1,"","","",0,2007-12-13 18:03,"","",1789200,"","",in File Packages/Framework/Classes/T3_Framework.php the constant MINUMUM_PHP_VERSION is used. Shouldn't it be called MINIMUM_PHP_VERSION?
79,TYPO3.Flow,Bug,"",Closed,Should have,ssl vhost of 5-0 dev website buggy & link in trac-ticket-mails wrong,Tim Eilers,"",2010-10-20 05:39,"","","","","",0,2007-12-14 12:47,"","",1788100,"","","I opened a ticket to a problem yesterday, today i read the email i got because of that. at the bottem there was a link:
<pre>
Ticket URL: <https://5-0.dev.typo3.org/TYPO3/ticket/77#comment:1>
</pre>
the link results into a 404. if you surf a bit around you get only dir listings and not a working website."
84,TYPO3.Flow,Feature,"",Closed,Should have,ComponentManager should not manage abstract classes,Malte Jansen,Robert Lemke,2010-10-20 05:39,Object,0.1,"","","",0,2007-12-21 11:42,"","",1789150,"","","Abstract classes can not run standalone. So they should not be managed by the Component Manager and should not be available as components.
"
87,TYPO3.Flow,Feature,"",Resolved,Should have,Add fallback for servers without mod_rewrite / .htaccess support,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 5,"","","",100,2008-01-14 06:09,"","",1798150,"","",Add fallback for servers without mod_rewrite / .htaccess support
88,TYPO3.Flow,Feature,"",Resolved,Should have,Add forwarding support to MVC controller,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,"","","","",100,2008-01-15 06:34,"","",1788050,"","","Add forwarding support to MVC controller ... something like $this->forward($controllerName, $actionName) and other features."
89,TYPO3.Flow,Bug,"",Resolved,Should have,Create proper exceptions for the Utility subpackage,Robert Lemke,Robert Lemke,2010-10-20 05:39,Utility,"","","","",100,2008-01-15 08:33,"","",1788000,"","",The Utility sub package only throws RuntimeExceptions.
90,TYPO3.Flow,Feature,"",Closed,Could have,Add PHP dependency support,Robert Lemke,Christian Jul Jensen,2012-11-07 05:41,Package,"","","","",0,2008-01-15 10:06,"","",1787950,"","","The package manager should support dependencies on PHP extensions and compiling options. A package should just define these dependencies, conflicts etc. in its PackageInfo.xml file."
91,TYPO3.Flow,Feature,"",Closed,Should have,Check how eAccelerator can be supported,Robert Lemke,Robert Lemke,2010-10-20 05:39,"","","","",0.00,100,2008-01-16 10:19,"","",1787900,"","","Currently eAccelerator causes problems because annotations are not cached. Also some other weird behaviour occurred which I didn't check any further.

For now caching is disabled if eAccelerator is detected, but it would be nice to find some way to support it."
116,TYPO3.Flow,Feature,"",Resolved,Must have,Package Manager provides CLI access,Robert Lemke,Christopher Hlubek,2010-10-20 05:39,Package,1.0 alpha 1,2008-01-28,"","",100,2008-01-28 10:04,"","",1794300,"","","The Package Manager should provide a CLI controller which initially should support the ""create"" command for creating a new, empty package.
The command for creating a package could look like this:

<pre>php index.php flow3 package -a create -p MyPackage</pre>
"
215,TYPO3.Flow,Major Feature,"",Resolved,Should have,"The MVC Framework can handle, dispatch and forward GET, POST and CLI requests",Robert Lemke,"",2010-10-20 05:39,MVC,"",2008-02-12,"","",100,2008-02-12 07:08,"","",1787850,"","","The MVC Framework can handle, dispatch and forward GET, POST and CLI requests"
216,TYPO3.Flow,Major Feature,"",Resolved,Should have,AOP proxy classes are cached in production mode,Robert Lemke,"",2010-10-20 05:39,AOP,"",2008-02-12,"",0.00,100,2008-02-12 07:09,"","",1787800,"","",AOP proxy classes are cached in production mode
218,TYPO3.Flow,Major Feature,"",Closed,Should have,Comprehensive reference documentation for the MVC framework,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,"",2008-02-12,"","",0,2008-02-12 07:13,"","",1787750,"","",Comprehensive reference documentation for the MVC framework
220,TYPO3.Flow,Major Feature,"",Closed,Should have,"A basic persistence framework, based on annotations, with the content repository as backend",Robert Lemke,"",2010-10-20 05:39,Persistence,"",2008-02-12,"","",0,2008-02-12 07:15,"","",1787700,"","","A basic persistence framework, based on annotations, with the content repository as backend"
222,TYPO3.Flow,Bug,"",Resolved,Should have,Logger test should use a mock instead of file or write the file to FileCache,Robert Lemke,Robert Lemke,2010-10-20 05:39,Log,"",2008-02-12,"","",100,2008-02-12 08:17,"","",1787650,"","","Currently the tests in the Log package (try to) write a real file into the main directory, which usually won't work due to access restrictions."
263,TYPO3.Flow,Bug,"",Resolved,Should have,Object Builder injects constructor arguments of previous builds if no arguments are passed explicitly,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,"",2008-02-13,"","",100,2008-02-13 06:11,"","",1787600,"","","Code which exploits the bug:

<pre>
$component1 = $componentManager->getComponent('T3_TestPackage_ClassWithOptionalConstructorArguments', 'someValue');
echo $component1->argument1; // output: ""someValue""
$component2 = $componentManager->getComponent('T3_TestPackage_ClassWithOptionalConstructorArguments');
echo $component2->argument1; // output: still ""someValue"", expected output: """"
</pre>"
