#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
33040,TYPO3.Flow,Task,"",Rejected,Could have,rename the default controller as DefaultController,Fernando Arconada,Karsten Dambekalns,2012-03-07 10:20,MVC,"",2012-01-08,"","",0,2012-01-08 06:12,"","",418900,"","",The code could be more readable if the default controller is renamed from StandardController to DefaultController
33043,TYPO3.Fluid,Bug,"",Resolved,Should have,f:identity.json wrong namespace,Pascal Walter,Karsten Dambekalns,2012-03-07 15:23,ViewHelpers,1.1,2012-01-08,"","",100,2012-01-08 08:00,"","",419050,"",FLOW3 1.0.2,"<pre>
/**
* @var \F3\FLOW3\Persistence\PersistenceManagerInterface
*/
protected $persistenceManager;

</pre>

It works because the property is injected via method-injection but its still wrong :)
Maybe there are some more miss spellings like this. Did someone search for them after namespace changed from \F3\?
"
33048,TYPO3.Flow,Bug,"",Resolved,Should have,flow3.bat gives wrong feedback,Daniel Felix,Karsten Dambekalns,2012-03-12 21:38,Core,1.0.4,2012-01-08,"","",100,2012-01-08 14:16,"","",419300,"",FLOW3 1.0.2,"Hi,

this is just a very little issue, but your flow3.bat gives  some wrong feedback.

If i callflow3.bat I currently get this feedback:

FLOW3 1.0.2 (""Development"" context)
usage: *./flow3* <command identifier>

See '*./flow3* help' for a list of all available commands.

This is quite wrong.

The correct response should be:
FLOW3 1.0.2 (""Development"" context)
usage: *flow3.bat* <command identifier>

See '*flow3.bat* help' for a list of all available commands."
33049,TYPO3.Flow,Feature,"",New,Could have,Allow configuration of context without environment variable (needed for IIS),Daniel Felix,"",2012-03-07 14:51,Core,"",2012-01-08,"","",0,2012-01-08 14:21,"","",419350,"","","Hi there,

I found some configuration in some of the Framework Packages corresponding the persistence:core:context. The comment just says that this should be set by the enviroment.

This is quite a good idea, but just for Apache Users. I tried FLOW3 on IIS, and as you self wrote on your Kickstart Tutorial - you haven't tested it on IIS.

Well the point is... IIS doesn't support VirtualHosts, so there is no way for me to define the needed context.

I've done a workaround and added a line of code to the @Web/index.php@
<pre>putenv(""FLOW3_CONTEXT=Development"")</pre>
But this won't be a great deal if i have a config like the @core:context@.

Maybe you could give this setting in the global @Settings.yaml@ a try."
33055,TYPO3.Flow,Bug,"",New,Must have,AccessDeniedException instead of WebRedirect,Patrick Pussar,"",2014-04-17 09:54,Security,"",2012-01-09,"","",0,2012-01-09 01:37,"","",419650,"",FLOW3 1.0.0,"After defining some restrictions via ACLs on a controller method and defining a WebRedirect I get an AccessDeniedException instead of a redirect.

After do some dirty hack in RequestDispatchingAspect.php:
//} catch (\TYPO3\FLOW3\Security\Exception\AuthenticationRequiredException $exception) { // PPUSSAR: Hot-Patch to get Web-Redirect working
} catch (\TYPO3\FLOW3\Security\Exception $exception) {

it works as expected.

Whether the catch method is to restrictive or the wrong exception is thrown."
33058,TYPO3.Flow,Feature,"",Rejected,Should have,Choice for XML Configuration,Aftab Naveed,Karsten Dambekalns,2012-03-07 10:06,Configuration,"",2012-01-09,"","",0,2012-01-09 04:05,"","",419800,"","","Though YAML seems to be much simpler then XML, but companies whose staff is trained to use XML instead of YAML. It would be a nice idea to have Configuration parser which could either use XML or YAML based on developer choice.
"
33069,TYPO3.Flow,Task,Task #51183: CLI improvements,New,Should have,"Make command output sparse, implement generic verbose switch",Christopher Hlubek,"",2013-08-19 08:33,Command,"",2012-01-09,"","",0,2012-01-09 10:09,"","",420300,"","",Following the Unix rules we should make the built-in command output less verbose. We should introduce a generic verbose switch that could be used to generate additional output.
33078,TYPO3.Flow,Bug,"",New,Should have,No Redirect to Login,Jörg Ohnheiser,"",2012-03-07 11:45,Security,"",2012-01-10,"","",0,2012-01-10 02:36,"","",420750,"",FLOW3 1.0.2,"I think this is a Bug with the Security Subsystem.

I'm only getting a Exception when i'm not login or i've no rights to access the controller.

But i'm awaiting a redirect to login when i've no Login Data or?

i've attached my policy and setting yaml file.




<pre>
You are not allowed to perform this action.
10 TYPO3\FLOW3\Security\Authorization\Interceptor\AccessDeny_Original::invoke()

9 TYPO3\FLOW3\Security\Authorization\RequestFilter_Original::filterRequest(TYPO3\FLOW3\MVC\Web\Request)

8 TYPO3\FLOW3\Security\Authorization\FilterFirewall_Original::blockIllegalRequests(TYPO3\FLOW3\MVC\Web\Request)

7 TYPO3\FLOW3\Security\Aspect\RequestDispatchingAspect_Original::blockIllegalRequestsAndForwardToAuthenticationEntryPoints(TYPO3\FLOW3\AOP\JoinPoint)

6 TYPO3\FLOW3\AOP\Advice\AroundAdvice_Original::invoke(TYPO3\FLOW3\AOP\JoinPoint)

5 TYPO3\FLOW3\AOP\Advice\AdviceChain_Original::proceed(TYPO3\FLOW3\AOP\JoinPoint)

4 TYPO3\FLOW3\MVC\Dispatcher::dispatch(TYPO3\FLOW3\MVC\Web\Request, TYPO3\FLOW3\MVC\Web\Response)

3 TYPO3\FLOW3\MVC\Web\RequestHandler_Original::handleRequest()

2 TYPO3\FLOW3\Core\Bootstrap::handleWebRequest()

1 TYPO3\FLOW3\Core\Bootstrap::run()


Please include more helpful information!
</pre>"
33097,TYPO3.Flow,Task,"",Resolved,Should have,Usage of preg_match allows side-effects,Adrian Föder,Adrian Föder,2012-01-19 20:42,I18n,1.1,2012-01-10,"","",100,2012-01-10 11:13,"","",421700,"","","as of http://php.net/function.preg-match the function could also return FALSE if an error occurs (see Return Values and Changelog sections). At some places there is, e.g.,

<pre>
if (preg_match(self::PATTERN_MATCH_LOCALEIDENTIFIER, $localeIdentifier, $matches) === 0) throw new....
</pre>

used. This would let a return of FALSE pass by untouched."
33106,TYPO3.Flow,Bug,"",Resolved,Must have,Behavior of QueryResult for Doctrine and Generic differs,Karsten Dambekalns,Karsten Dambekalns,2012-01-17 21:26,Persistence,1.1,2012-01-11,"","",100,2012-01-11 03:46,"","",422150,"",FLOW3 1.0.2,"One example is @offsetGet()@ - Generic returns NULL if the key doesn't exist, Doctrine crashes. This needs to be checked and fixed in the QueryResult for Doctrine."
33112,TYPO3.Flow,Feature,"",Resolved,Should have,Create .Shortcuts directory if it is missing,Robert Lemke,Robert Lemke,2012-01-17 21:26,Package,1.1,2012-01-11,"","",100,2012-01-11 04:56,"","",422450,"","","FLOW3 currently creates or updates the Packages/.Shortcuts/ directory only if the package states have changed. That is correct in theory, but if one messes with the package directories by manually moving around packages, you might get lost.

Therefore it would be nice if the .Shortcuts directory would be created if it does not exist. This would add stability but also allow a developer to just remove a broken .Shortcuts directory and it would be regenerated on the next hit."
33117,TYPO3.Fluid,Feature,"",Rejected,Could have,returning plain \DateTime object in Format\DateViewHelper,Adrian Föder,Adrian Föder,2012-05-08 10:13,ViewHelpers,1.1,2012-01-11,"","",0,2012-01-11 07:01,"","",422700,"","","The DateTime ViewHelper allows passing by a string that is converted to a DateTime object, which again is formatted against the requested pattern.

The current signature is

<pre>
/**
	 * Render the supplied DateTime object as a formatted date.
	 *
	 * @param mixed $date either a \DateTime object or a string that is accepted by \DateTime constructor
	 * @param string $format Format String which is taken to format the Date/Time
	 * @return string Formatted date
	 * @api
	 */
	public function render($date = NULL, $format = 'Y-m-d')
</pre>

Providing an additional option ""asObject"" or such, that returns the \DateTime object without formatting, would allow the user to compare Dates with the IfViewHelper, because Date object could be compared with < or > each other (http://de2.php.net/manual/en/datetime.diff.php, Example #2).

So this should allow something like
<pre>
<f:if condition=""{model.date} < {f:format.date(date: 'now', asObject: 'true')}"">
The date is due.
</f:if>

I know that this might not fit 100% into ""formatting"" and it additionally changes the return type via parameter (kind of ""FlagArgument"" http://martinfowler.com/bliki/FlagArgument.html), but maybe you're fine with it, because it's useful and the functionality is only almost one LOC away."
33139,TYPO3.Flow,Bug,"",Resolved,Could have,Confusing error message if a CommandController is outside /Controller/ directory,Christof Rodejohann,Karsten Dambekalns,2012-05-30 14:38,Command,1.0.5,2012-01-12,"","",100,2012-01-12 06:24,"","",423800,"",FLOW3 1.0.2,"If you create a CommandController which is not in the /Controller/ directory of a package you will get an error saying ""Invalid controller class name [...] 1305100019""

I understand how this is correct, but still this message is confusing. A check for the right directory and a suitable error message might be the best solution. But a simple hint to check for the directory might solve this easily.

The error is thrown in
FLOW3/Packages/TYPO3.FLOW3 / Classes / MVC / CLI / Command.php  Line 60
"
33142,TYPO3.Flow,Task,"",Resolved,Should have,"Ignore Tags / Annotations in external libraries, find some good solution",Christian Müller,Karsten Dambekalns,2012-02-13 20:43,Reflection,1.1,2012-01-12,"","",100,2012-01-12 07:09,"","",423950,"","","for now we have the ignore list of tags in Packages/Framework/TYPO3.FLOW3/Classes/Reflection/ReflectionService.php

For external libraries with lots of custom tags this is a problem, of course we can patch master specifically all the time, but maybe we should think about another solution. So a possible way would be to have a core ignore set and allow additions by configuration or just a globally configurable ignore list. Maybe there are other ideas?"
33143,TYPO3.Fluid,Feature,"",Resolved,Could have,Allow Format.Currency ViewHelper regard Locale,Adrian Föder,Adrian Föder,2012-09-17 06:06,ViewHelpers,2.0 beta 1,2012-01-12,"","",0,2012-01-12 08:42,"","",424000,"","","The Format.Currency ViewHelper currently only renders its formatting ""hard-coded"". Allow usage of the Locale and Cldr functionality."
33145,TYPO3.Flow,Bug,"",Closed,Must have,Annotation parser for interfaces gets confused,Christof Rodejohann,Karsten Dambekalns,2012-06-25 15:55,Object,1.1 RC1,2012-01-12,"","",0,2012-01-12 09:03,"","",424100,"",FLOW3 1.0.2,"With the following constellation

Example.php
containing the class Example with a scope singleton

and

ExampleInterface.php
containing the interface ExampleInterface which is not implemented in the class Example.

in the same directory, the interface annotation parser will throw the following exception:

""Scope annotations in interfaces don't have any effect, therefore you better remove it from My\Package\ExampleInterface in order to avoid confusion."" (Exception code #1299095595)

Removing the scope from Example solves the exception in ExampleInterface."
33148,TYPO3.Flow,Bug,"",Resolved,Must have,CLDR locale chaining doesn't work correctly,Adrian Föder,Karsten Dambekalns,2012-02-01 20:43,I18n,1.1,2012-01-12,"","",100,2012-01-12 11:32,"","",424250,"",Git master,"Simply said, the chaining in order to get also de.xml when de_DE.xml is asked for, doesn't work correctly.

The problem is mostly that the CldrRepository's findLocaleChain() that is responsible for that functionality, relies on a function localizationService->getParentLocaleOf(); while this function asks a localeCollection that never seems being populated correctly.

I'll add a test that should describe it better; anyhow I don't know if the mocking is correct (show inline PHP comment)"
33158,TYPO3.Flow,Bug,"",Closed,Could have,Problems setting PHP binary path on Windows,Giovanni Romero Pérez,Rens Admiraal,2012-06-28 04:59,Core,"",2012-01-13,"","",0,2012-01-12 19:11,"","",424700,"",FLOW3 1.0.2,"Windows Server 2008 R2 SP1
Apache 2.2 PHP 5
I still set FLOW3.core.phpBinaryPathAndFilename in  Configuration/Settings.yaml

I tries with:

core:
  phpBinaryPathAndFilename: 'C:\\www\\bin\\php\\php.exe'

and

core:
  phpBinaryPathAndFilename: 'C:/www/bin/php/php.exe'



It seems like the PHP binary ""C:\php/php"" cannot be executed by FLOW3. Set the correct path to the PHP executable in Configuration/Settings.yaml, setting FLOW3.core.phpBinaryPathAndFilename.
3 TYPO3\FLOW3\Core\Bootstrap::initializeForRuntime()

2 TYPO3\FLOW3\Core\Bootstrap::handleWebRequest()

1 TYPO3\FLOW3\Core\Bootstrap::run()


Please include more helpful information!"
33177,TYPO3.Flow,Task,"",Resolved,Should have,Polish authentication a little bit.,Karsten Dambekalns,Karsten Dambekalns,2012-04-18 16:43,Security,1.1,2012-01-13,"","",100,2012-01-13 11:06,"","",425650,"","",The AuthenticationController and some related code show some tiny dents if looking closely :)
33191,TYPO3.Flow,Bug,"",Rejected,Should have,TypeConverter from string to array,Pascal Walter,"",2012-03-14 13:40,Property,"",2012-01-14,"","",0,2012-01-14 05:47,"","",426350,"",FLOW3 1.0.2,"I discovered this bug by using a <f:form.select name=""items"" /> in a form. In case the user doesn't select anything, the array items is empty. But the normal Property TypeConverter from FLOW3 just convertes arrays to arrays. So I forked it and supported string to array conversion, which is pretty easy. I attached my customized TypeConverter how fits me needs. But I dont think its best practice or best coding style.

Maybe you guys come up with a better solution for that."
33215,TYPO3.Fluid,Feature,"",New,Should have,RFC: Dynamic values in ObjectAccess paths,Christopher Hlubek,"",2014-02-19 11:33,"","",2012-01-16,"","",0,2012-01-16 05:48,"","",427550,"","","Sometimes it's necessary to include a dynamic value from a Fluid variable inside an object access path. Some use cases would be:

* Get the value of an array or object depending on a key in a foreach loop
* ...

A possible syntax amendment could look like this:

<pre><code>
<p>{myobject[propertyName]}</p>
</code></pre>

Where @propertyName@ is a template variable itself:

<pre><code>
$this->view->assign('propertyName', 'foo');
$this->view->assign('myobject', $myObject);
</code></pre>

In this context it would evaluate to the value of @{myobject.foo}@. This is consistent to the way JavaScript defines its object access syntax with variables."
