#,Project,Tracker,Parent task,Status,Priority,Subject,Author,Assigned To,Updated,Category,Target version,Start date,Due date,Estimated time,% Done,Created,Story points,Velocity based estimate,Position,Remaining (hours),Affected Flow version,Description
55309,TYPO3.Flow,Bug,"",Resolved,Should have,PackageManager::getPackageOfObject() does not work for proxy objects,Bastian Waidelich,Bastian Waidelich,2014-07-11 14:19,Package,"",2014-01-24,"","",100,2014-01-24 09:03,"","",1510800,"",Flow 2.0.0,"The method @PackageManager::getPackageOfObject()@ fails to resolve the package of a given object if it's a proxy.

The Flow/Doctrine proxy classes usually reside in a folder underneath @Data/Temporary@. Comparing those paths with the package root paths leads to invalid results."
55369,TYPO3 Flow Base Distribution,Bug,"",Resolved,Must have,Cookies not created if cookie lifetime is set,Stephen Bungert,Sebastian Heuer,2014-02-25 09:36,"","",2014-01-27,"","",100,2014-01-27 13:46,"","",1513750,"",Flow 2.0.0,"I have a flow based website and have increased the session timeout to 1 day. Cookies were still session only so I changed the cookie duration to one day too (I want users to be logged in even after closing the tab/browser). Whenever I do this, no cookie is created, and uses can't login.

I tried changing the value directly in typo3/flow/configuration settings, in flow/congiguration and my packages configuration. Everytime the cookie is not made. If I remove the lifetime, the cookie is created. I also tried copying the whole cookie ""array"" to the settings in case you have to oevrwrite all cookie values in settings. This also didn't work.

I think this is a bug. No error is shown, nothing in the server error log or the flow's system development log.

In the security log I see:

<pre>
14-01-27 19:43:15 3329       127.0.0.1      NOTICE    TYPO3.Flow           Successfully authenticated token: Username: ""admin""
14-01-27 19:43:16 3329       127.0.0.1      INFO      Flow                 No account authenticated
</pre>"
55618,TYPO3.Flow,Bug,"",Resolved,Should have,Wrong HTTP status code for missing entities,Bastian Waidelich,Bastian Waidelich,2014-07-11 14:19,Error,"",2014-02-03,"","",100,2014-02-03 06:05,"","",1525600,"",(any),"When an exception is thrown in @PropertyMapper::convert()@ it is always wrapped in a @\TYPO3\Flow\Property\Exception@ leading to the default exception handling which sets the status code of the HTTP response to 500.
At least in the case of a @TargetNotFoundException@ this should be a 404 status instead"
55703,TYPO3.Flow,Bug,"",Resolved,Should have,CSRF Protection with X-Flow-CsrfToken Header doesn't work,Stefan Aebischer,"",2014-06-18 16:37,"",2.0.1,2014-02-05,"","",100,2014-02-05 11:44,"","",1529850,"",Flow 2.0.0,"If the CSRF Token is submited as X-Flow-CsrfToken Request Header, the token validation fails, even if the correct token is submited. 
The CsrfProtection RequestPattern tries to get the X-Flow-CsrfToken Header in order to validate the request (around line 108 in TYPO3\Flow\Security\RequestPattern\CsrfProtection).

The header is transformed from X-Flow-CsrfToken to HTTP-X-FLOW-CSRFTOKEN through PHP and afterwards in TYPO3\Flow\Http around line 72 to X-Flow-Csrftoken (lower t in Token).

A solution could be to name the header X-Flow-Csrf-Token.

Affected Version is 2.1.0 (not available to choose)"
55719,TYPO3.Flow,Feature,"",New,Could have,Support additional Resource Folders,Carsten Bleicker,"",2014-02-06 05:38,"","",2014-02-06,"","",0,2014-02-06 05:38,"","",1530650,"","",f.e. using a dependency to twitter package twbs/bootstrap. It has several files (f.e. fonts) wich arent in a structure of Resources/Public and will not be published. Would be nice to have an option for ResourcePublisher to define additional Folders. Right now i have to symlink them in my own package or copy them to my package.
55723,TYPO3.Fluid,Feature,"",Closed,Should have,Support of schema.org attributes,Carsten Bleicker,Bastian Waidelich,2014-02-06 06:42,"","",2014-02-06,"","",0,2014-02-06 06:17,"","",1530850,"","","\TYPO3\Fluid\Core\ViewHelper\AbstractTagBasedViewHelper::registerUniversalTagAttributes should support schema.org microformat properties as much as possible.

f.e. itemprop=""image"""
55793,TYPO3.Flow,Feature,"",Under Review,Could have,Add Support for groupBy,Kerstin Huppenbauer,Kerstin Huppenbauer,2014-09-02 03:38,Persistence,"",2014-02-08,"","",0,2014-02-08 09:25,"","",1534350,"","","groupBy is supported by Doctrine, but at the moment not by Flow.
This Patch add's groupBy Support to Flow and can be used this way:

<pre>
$query = $this->createQuery();
return $query->matching()
->setGroupBy(array('propertyName'))
->execute();
</pre>"
55831,TYPO3.Flow,Feature,"",New,Should have,Different scenarios for session settings,Aimo Künkel,"",2014-02-10 05:21,"","",2014-02-10,"","",0,2014-02-10 05:20,"","",1536000,"","","What i'd really love is something like this to easily offer some
[ ] keep me logged in
login form functionality

<pre>
TYPO3:
  Flow:
    session:
      # this is the default - doesn't break backwards compatibility
      inactivityTimeout: foo
      scenarios:
        myScenario1: # the user wants to be remembered
          # set timeout to one year
          inactivityTimeout: 31536000
        myScenario2: # the user logged in from an internet café
          # set timeout to 30 minutes
          inactivityTimeout: 1800
</pre>

and in the controller

<pre>
public function authenticateAction() {
	...
	if ($keepMeLoggedIn) {
		$someObjectWhereYouWouldSetThis->setScenario('myScenario1');
	}
	...
}
</pre>

If the scenarios would then inherit from the default, you have everything you need to build your own configuration sets."
55836,TYPO3.Fluid,Bug,"",Closed,Should have,Wrong class names in fluid documentation,Christian Weiske,"",2014-03-05 04:51,"","",2014-02-10,"","",0,2014-02-10 07:23,"","",1536250,"",Git master,"The documentation on
http://docs.typo3.org/flow/TYPO3FlowDocumentation/stable/TheDefinitiveGuide/PartIII/Templating.html
uses class names like
> @extends \TYPO3\Fluid\Core\ViewHelper\AbstractViewHelper@

Those classes don't exist anymore. They are in @\TYPO3\CMS\...@."
55869,TYPO3.Flow,Feature,"",Closed,Should have,Allow custom handling of propertyMapping errors,Georg Ringer,Bastian Waidelich,2015-02-11 09:47,MVC,"",2014-02-11,"","",0,2014-02-11 04:16,"","",1537900,"","","This is the forward port of the bug #55861 in TYPO3 CMS.

A typical controller call in TYPO3 CMS looks like this

<pre><code class=""php"">
	/**
	 * Single view of a news record
	 *
	 * @param Tx_News_Domain_Model_News $news news item
	 * @param integer $currentPage current page for optional pagination
	 * @return void
	 */
	public function detailAction(Tx_News_Domain_Model_News $news = NULL, $currentPage = 1) {
}
</code></pre>

As long as no news property or a correct uid is given everything is ok but if the record can't be found, the exception 
<pre>Exception while property mapping at property path """":Object with identity ""3"" not found.</pre> is thrown.

There is currently no way for an extension, to handle this error in the own code! It is very normal, that records get deleted, set to hidden or what so ever. Therefore it must be up to the extension if a default value is set (like @NULL@) to return NULL by the property mapper!

"
55870,TYPO3.Flow,Feature,"",New,Must have,Enhance f:form.textfield or add a f:form.datefield VH with enhanced validation and propertymapping,Kay Strobach,Christian Müller,2014-04-15 06:32,"","",2014-02-11,"","",0,2014-02-11 05:02,"","",1537950,"","","currently datetime field handling is a bit of a mess.

The idea is to have a viewHelper, which is used like this:

<pre>
  <f:form.datefield property=""datetimeAttribute"" format=""d.m.Y"" />
</pre>

Jobs of the VH:

# DateTime object is formated as d.m.Y
# Property mapping knows the format of the field it's d.m.Y and can automagically cast the passed string to a DateTime object

The VH can create a hidden field with the datetime format and a visible date field, then the DateTimeConverter can use this information to successfully cast the object to a "
55936,TYPO3.Flow,Bug,"",Resolved,Must have,sessionManager->getActiveSessions() returns empty,Thomas Lorenzen,"",2014-08-27 04:00,Session,"",2014-02-12,"","",100,2014-02-12 10:59,"","",1541150,"",Flow 2.0.0,"I inject the sessionManager and try to get all active sessions but getActiveSessions() always returns empty array.

Have tried in different contexts and yes I DO have active sessions ;)

I'm running Flow 2.0.1

Code:

    /**
     * @Flow\Inject
     * @var \TYPO3\Flow\Session\SessionManagerInterface
     */
    protected $sessionManager;

    $sessions = $this->sessionManager->getActiveSessions();"
55937,TYPO3.Flow,Bug,"",New,Must have,FlashMessage queue is lost,Thomas Lorenzen,"",2014-02-12 11:03,Session,"",2014-02-12,"","",0,2014-02-12 11:03,"","",1541200,"",Flow 2.0.0,"I add a FlashMessage and the redirect.

If (condition==A) redirect to A or else redirect to B.

The error is that flashMessage queue i empty in A but shows my message in B.

I do output flashmessages, but queue is simply truncated.


$this->addFlashMessage($this->translator->translateById('cliologin.userpassnotfound',array(),null,null,'Main','ClioOnline.ABO2'),'',Message::SEVERITY_ERROR);
if($this->logindata->getLoginprovider() == 'DefaultProvider') {
   $this->redirect('login','Standard');
}
else {
   $this->redirect('clioLogin');
}

Queue empty at Standard->login but not at Authentication->clioLogin.
I run Flow 2.0.1"
55953,TYPO3.Flow,Task,"",New,Could have,Repair and streamline ValueObject support,Adrian Föder,"",2015-02-15 18:30,Persistence,"",2012-05-21,"","",50,2014-02-13 05:16,"","",1542000,"","",This is intended to be a wrapper task for various bugs and conspicuousnesses regarding Flow's ValueObject support
55954,TYPO3.Flow,Bug,Task #55953: Repair and streamline ValueObject support,New,Should have,Associations to ValueObjects should not be cascade all'd,Adrian Föder,"",2015-02-05 05:00,"","",2014-02-13,"","",0,2014-02-13 05:22,"","",1542050,"",(any),"As it's the case for associations to entities being an aggregate root, Associations to ValueObjects must not be delete-cascaded carelessly because they are likely to and may be associated to other entities.
This means, as far as I understand it, occurrences like 

<pre>
Packages\Framework\TYPO3.Flow\Classes\TYPO3\Flow\Persistence\Doctrine\Mapping\Driver\FlowAnnotationDriver.php:507
<code class=""php"">
elseif ($this->isAggregateRoot($mapping['targetEntity'], $className) === FALSE) {
	$mapping['cascade'] = array('all');
}
</code>
etc.
</pre>

must also check for the target entity being a ValueObject."
55957,TYPO3.Flow,Task,"",New,Should have,RFC: Optimize AOP proxies,Christopher Hlubek,"",2014-02-28 08:44,AOP,"",2014-02-13,"","",0,2014-02-13 08:10,"","",1542200,"","","Our current approach of applying AOP in generated proxies has some downsides:

* It's hard to follow the dynamic calls during debugging (Flow_Aop_Proxy_invokeJoinPoint, call_user_func_array, $adviceObject->$methodName($joinPoint))
* Profiling information contains a lot of these dynamic calls where it's again hard to follow parent / child call relations
* The creation of all advices for all methods in the constructor has some overhead
* The *Advice objects that are used to evaluate the advices dynamically add an additional overhead and nesting
* The proxy code is hard to understand, it's not obvious what a proxy method will execute

*Idea:*

* Unroll the advices in the proxied method, this is simple for everything but @Around@
* Use a direct call to the aspect method for easier to debug code
* Use a direct call to the original method by using a closure instead of the dynamic invocation with @Flow_Aop_Proxy_invokeJoinPoint@

*Sketch:*

<pre><code>
<?php

class TargetClass01 extends TargetClass01_Original implements \TYPO3\Flow\Object\Proxy\ProxyInterface {

	/**
	 * Autogenerated Proxy Method
	 */
	public function __construct() {

		if (isset($this->Flow_Aop_Proxy_methodIsInAdviceMode['__construct'])) {
			parent::__construct();
		} else {
			$this->Flow_Aop_Proxy_methodIsInAdviceMode['__construct'] = TRUE;
			try {
				$methodArguments = array();

				// The advice chain is only needed for an Around advice, before advices could be directly placed here
				// The advice chain is composed of a list of closures that actually call the method / advices to have an explicit call instead of call_user_func_array
				// (we could cache the advice chain instances per method if we can measure a performance improvement)
				$adviceChain = new LightweightAdviceChain(function($joinPoint) {
					// Needs PHP 5.4
					return parent::__construct();
				});

				$joinPoint = new \TYPO3\Flow\Aop\JoinPoint($this, 'TYPO3\Flow\Tests\Unit\Aop\Fixtures\TargetClass01', '__construct', $methodArguments, $adviceChain);

				$aspect = \TYPO3\Flow\Core\Bootstrap::$staticObjectManager->get('TYPO3\Flow\Tests\Functional\Aop\Fixtures\BaseFunctionalityTestingAspect');

				// The advices are invoked explicitly for easier debugging and profiling
				$result = $aspect->lousyConstructorAdvice($joinPoint);

			} catch (\Exception $e) {
				unset($this->Flow_Aop_Proxy_methodIsInAdviceMode['__construct']);
				throw $e;
			}
			unset($this->Flow_Aop_Proxy_methodIsInAdviceMode['__construct']);
			return;
		}

		if (get_class($this) === 'TYPO3\Flow\Tests\Unit\Aop\Fixtures\TargetClass01') {
			$this->initializeObject(1);
		}
	}
}
</code></pre>"
55958,TYPO3.Flow,Task,"",New,Should have,RFC: Use PHP 5.4 closure features for direct ObjectAccess,Christopher Hlubek,"",2014-02-13 08:30,"","",2014-02-13,"","",0,2014-02-13 08:30,"","",1542250,"","","We can get rid of @PropertyReflection@ in @ObjectAccess@ with a PHP 5.4 feature of binding closures to object instances. 

See this article: http://ocramius.github.io/blog/accessing-private-php-class-members-without-reflection/

A general decision would be needed if we drop support of PHP 5.3 with the next Flow release."
56036,TYPO3.Flow,Feature,"",New,Should have,Optimize autoloading,Benjamin Heek,"",2014-03-03 05:15,"","",2014-02-17,"","",0,2014-02-17 04:18,"","",1546100,"","","The TYPO3\Flow\Core\Autoloader is checking where to find a class every request.

It's much faster to store the founded path for a class in something like a `class path cache` variable.

It made my time per request go from 140ms to 70ms.


For Example:
<pre>
  /**
       * @var \TYPO3\Flow\Cache\Frontend\PhpFrontend
       */
       protected $classesCache;
       
           
       public function __construct() {
       		$this->classesPaths = apc_exists('classespaths') ? apc_fetch('classespaths') : array();
       }
        
       public function __destruct() {
       		apc_store('classespaths', $this->classesPaths);
       }

       /**
       * Loads php files containing classes or interfaces found in the classes directory of
       * a package and specifically registered classes.
       *
       * @param string $className Name of the class/interface to load
       * @return boolean
       */
       public function loadClass($className) {
              if ($className[0] === '\\') {
                     $className = substr($className, 1);
              }
              if (isset($this->classesPaths[$className])) {
                     require($this->classesPaths[$className]);
                     return TRUE;
              }
       
              // Loads any known proxied class:
              if ($this->classesCache !== NULL && $this->classesCache->requireOnce(str_replace('\\', '_', $className)) !== FALSE) {
                     $this->classesPaths[$className] = $this->classesCache->getBackend()->getCacheDirectory() . str_replace('\\', '_', $className) . '.php';
                     return TRUE;
              }
</pre>"
